Date,Symbol,Open,High,Low,Close,Volume
2023-03-14 00:00:00-04:00,AAPL,148.85406081281639,150.94005952145656,147.69299059245188,150.14305114746094,73695900
2023-03-15 00:00:00-04:00,AAPL,148.76549840164833,150.79246155107444,147.51586009545082,150.53663635253906,77167900
2023-03-16 00:00:00-04:00,AAPL,149.71994010489203,153.9509875803486,149.20827470890512,153.35076904296875,76161100
2023-03-17 00:00:00-04:00,AAPL,153.5770563789343,154.22647602550626,151.80591871287191,152.51437377929688,98944600
2023-03-20 00:00:00-04:00,AAPL,152.58327776546486,155.28917828804447,151.67801783277878,154.8759002685547,73641400
2023-03-21 00:00:00-04:00,AAPL,154.7971931327365,156.84382463636302,154.02968755125636,156.7257537841797,73938300
2023-03-22 00:00:00-04:00,AAPL,156.7454392443716,159.53989288471735,155.27932775015748,155.29901123046875,75701800
2023-03-23 00:00:00-04:00,AAPL,156.28297554136526,158.9593583364734,155.15140813839363,156.38136291503906,67622100
2023-03-24 00:00:00-04:00,AAPL,156.31251228008384,157.76877470893055,155.31871410467124,157.6802215576172,59196500
2023-03-27 00:00:00-04:00,AAPL,157.37518971960662,158.19188156427322,155.33837722493854,155.74180603027344,52390300
2023-03-28 00:00:00-04:00,AAPL,155.4367781198492,155.94844355059743,153.47868455836303,155.1219024658203,45992200
2023-03-29 00:00:00-04:00,AAPL,156.8143056879684,158.46737267599337,156.7946372221569,158.19186401367188,51305700
2023-03-30 00:00:00-04:00,AAPL,158.9396863414281,159.8646148025582,158.68386113447403,159.75637817382812,49501700
2023-03-31 00:00:00-04:00,AAPL,159.83511792767183,162.35406341845376,159.3136181978193,162.2556610107422,68749800
2023-04-03 00:00:00-04:00,AAPL,161.63575413574327,163.62335040456196,161.58655293789977,163.50527954101562,56976200
2023-04-04 00:00:00-04:00,AAPL,163.92838412805693,164.16452584406122,162.4622725801105,162.97393798828125,46278300
2023-04-05 00:00:00-04:00,AAPL,162.0982064947886,162.40323287933546,159.20535043705326,161.1339111328125,51511700
2023-04-06 00:00:00-04:00,AAPL,159.8252203026454,162.31466233453045,159.40212310856722,162.01947021484375,45390100
2023-04-10 00:00:00-04:00,AAPL,158.83139175151527,159.43161010742188,157.5128842202096,159.43161010742188,47716900
2023-04-11 00:00:00-04:00,AAPL,159.74652133194326,159.7563555644006,157.93601661540757,158.22137451171875,47644200
2023-04-12 00:00:00-04:00,AAPL,158.6346273017189,159.46115319792995,157.2177171858746,157.5325927734375,50133100
2023-04-13 00:00:00-04:00,AAPL,159.03807402297244,163.14120127307194,158.83143501847854,162.90504455566406,68445600
2023-04-14 00:00:00-04:00,AAPL,161.9506011686896,163.65286938363687,161.19295983913122,162.5606689453125,49386500
2023-04-17 00:00:00-04:00,AAPL,162.44258319038994,162.7377753387549,161.39958394505072,162.58033752441406,41516200
2023-04-18 00:00:00-04:00,AAPL,163.43639900098648,164.7253892225956,162.99360326395418,163.8004608154297,49923000
2023-04-19 00:00:00-04:00,AAPL,163.14119328481948,165.46334834295578,162.8853530999642,164.9418487548828,47720200
2023-04-20 00:00:00-04:00,AAPL,163.42652181136077,165.17797593709363,162.9050222690973,163.9775390625,52456400
2023-04-21 00:00:00-04:00,AAPL,162.40322071444277,163.78076396537094,161.85220341407148,162.3737030029297,58337300
2023-04-24 00:00:00-04:00,AAPL,162.3540163618739,162.94440060882783,161.26181601487568,162.67872619628906,41949600
2023-04-25 00:00:00-04:00,AAPL,162.54099521393778,163.6430299514636,161.10440134757968,161.14376831054688,48714100
2023-04-26 00:00:00-04:00,AAPL,160.44513945575562,162.6295403559192,160.1893142654478,161.1339111328125,45498800
2023-04-27 00:00:00-04:00,AAPL,162.54100085037314,165.85695442572842,162.54100085037314,165.70936584472656,64902300
2023-04-28 00:00:00-04:00,AAPL,165.78806481489534,167.12625617335198,165.1878463008649,166.95896911621094,55275900
2023-05-01 00:00:00-04:00,AAPL,166.5654112090663,167.71664719399982,165.93567490070697,166.8704376220703,52472900
2023-05-02 00:00:00-04:00,AAPL,167.3623966257795,167.6182368189597,164.85328597063295,165.83724975585938,48425700
2023-05-03 00:00:00-04:00,AAPL,166.78186884038578,168.17909567440717,164.47939708632646,164.76473999023438,65136000
2023-05-04 00:00:00-04:00,AAPL,162.24578626436005,164.36130237503923,161.67508547315035,163.13134765625,81235400
2023-05-05 00:00:00-04:00,AAPL,168.23817324775248,171.5049411817381,168.0216999502426,170.78665161132812,113453200
2023-05-08 00:00:00-04:00,AAPL,169.71409550111375,171.0621363032094,169.35003364925416,170.71774291992188,55962800
2023-05-09 00:00:00-04:00,AAPL,170.27494492179522,170.7570775926942,168.84820036158354,169.01547241210938,45326900
2023-05-10 00:00:00-04:00,AAPL,170.24544525293916,171.23924342814053,169.14339542958015,170.7767791748047,53724500
2023-05-11 00:00:00-04:00,AAPL,171.06211698775132,171.79024060925457,169.40904995436452,170.96371459960938,49514700
2023-05-12 00:00:00-04:00,AAPL,171.07210045600348,171.50564580777203,168.49055408757272,170.0375213623047,45533100
2023-05-15 00:00:00-04:00,AAPL,170.61887671576198,170.66814597161118,168.95367509817433,169.5448760986328,37266700
2023-05-16 00:00:00-04:00,AAPL,169.4660482962473,170.59916600644908,169.2788341449399,169.5448760986328,42110300
2023-05-17 00:00:00-04:00,AAPL,169.19014751327734,170.3922300756776,167.91906995533154,170.15576171875,57951600
2023-05-18 00:00:00-04:00,AAPL,170.46120584790356,172.66833901247392,170.04737119858373,172.4811248779297,65496700
2023-05-19 00:00:00-04:00,AAPL,173.80143807257875,173.80143807257875,172.3727201425523,172.58949279785156,55809500
2023-05-22 00:00:00-04:00,AAPL,171.42682777563832,172.14612580242743,170.9046067635048,171.6436004638672,43570900
2023-05-23 00:00:00-04:00,AAPL,170.58931050155752,170.83564173486545,168.7664533611328,169.04234313964844,50747300
2023-05-24 00:00:00-04:00,AAPL,168.57922839342694,169.8897122746601,168.0176010356781,169.31822204589844,45143500
2023-05-25 00:00:00-04:00,AAPL,169.87986475065702,171.34798918728478,169.17042964019168,170.45135498046875,56058300
2023-05-26 00:00:00-04:00,AAPL,170.77650880236848,173.19055165787438,170.56958397024448,172.85552978515625,54835000
2023-05-30 00:00:00-04:00,AAPL,174.36306754730614,176.36327550868927,173.97879151124883,174.6980743408203,55964400
2023-05-31 00:00:00-04:00,AAPL,174.72763149140792,176.7179916024166,174.16598919362923,174.6488037109375,99625300
2023-06-01 00:00:00-04:00,AAPL,175.09221783191245,177.47670209655325,174.33351350934285,177.4471435546875,68901800
2023-06-02 00:00:00-04:00,AAPL,178.37335293714096,179.11234656032465,176.62932377666553,178.29452514648438,61996900
2023-06-05 00:00:00-04:00,AAPL,179.94990047733975,182.23584654381537,175.42724752914353,176.9446563720703,121946500
2023-06-06 00:00:00-04:00,AAPL,177.3289349437502,177.47672767437876,174.82620111609043,176.58009338378906,64848400
2023-06-07 00:00:00-04:00,AAPL,175.8213457350109,178.55069942371495,174.71778685793004,175.21044921875,61944600
2023-06-08 00:00:00-04:00,AAPL,175.28930462040762,178.18616241252352,174.85577426667564,177.92013549804688,50214900
2023-06-09 00:00:00-04:00,AAPL,178.83645110058313,179.55573399442156,177.9792233362159,178.30438232421875,48900000
2023-06-12 00:00:00-04:00,AAPL,178.60984190485868,181.19138823156914,178.31424143935143,181.0928497314453,54274900
2023-06-13 00:00:00-04:00,AAPL,180.1173932820357,181.44757286544584,179.7626757194867,180.61990356445312,54929100
2023-06-14 00:00:00-04:00,AAPL,180.6790437429822,181.6840794711242,179.34886398957653,181.2505340576172,57462900
2023-06-15 00:00:00-04:00,AAPL,181.26033930305263,183.78276814166122,181.08297303806762,183.28024291992188,65433200
2023-06-16 00:00:00-04:00,AAPL,183.98970387223915,184.245897953939,181.56581317602513,182.20626831054688,101256200
2023-06-20 00:00:00-04:00,AAPL,181.70372085188743,183.3689219025579,181.70372085188743,182.29490661621094,49799100
2023-06-21 00:00:00-04:00,AAPL,182.18656875714527,182.68909408055805,179.91047063421516,181.2603759765625,49515700
2023-06-22 00:00:00-04:00,AAPL,181.0435838743865,184.3050065515812,180.97460392176268,184.2557373046875,51245300
2023-06-23 00:00:00-04:00,AAPL,182.82703803401998,184.80753566864925,182.29495416898448,183.94044494628906,53117000
2023-06-26 00:00:00-04:00,AAPL,184.08825189117624,185.29034946556595,182.51172604562308,182.5511474609375,48088700
2023-06-27 00:00:00-04:00,AAPL,183.1620179856705,185.6253298715582,182.94524533692336,185.3001708984375,50730800
2023-06-28 00:00:00-04:00,AAPL,185.17208134019785,187.11317238738192,184.84693738882143,186.47271728515625,51216800
2023-06-29 00:00:00-04:00,AAPL,186.3052137668684,187.2806907250245,186.16726889716722,186.80772399902344,46347300
2023-06-30 00:00:00-04:00,AAPL,188.8178174385461,191.6259844129726,188.4532369978983,191.12347412109375,85213200
2023-07-03 00:00:00-04:00,AAPL,190.93624105216273,191.0347795474039,188.9458807202263,189.6356201171875,31458200
2023-07-05 00:00:00-04:00,AAPL,188.75873074363878,190.14802766486068,187.8226598999044,188.52224731445312,46920300
2023-07-06 00:00:00-04:00,AAPL,187.0540415419299,189.20205725316632,186.42343432149448,188.99513244628906,45094300
2023-07-07 00:00:00-04:00,AAPL,188.6010117511895,189.8425155087971,187.44818361165477,187.8817138671875,46815000
2023-07-10 00:00:00-04:00,AAPL,186.4826030596721,187.20190113081154,184.2951803689385,185.84214782714844,59922200
2023-07-11 00:00:00-04:00,AAPL,186.3840531601648,186.52199803845542,183.86162393721375,185.3199005126953,46638100
2023-07-12 00:00:00-04:00,AAPL,186.8964167558296,188.88677723101014,185.70418206587038,186.985107421875,60750200
2023-07-13 00:00:00-04:00,AAPL,187.70438329432415,188.38425984411805,186.99494820191867,187.74378967285156,41342300
2023-07-14 00:00:00-04:00,AAPL,187.43834550769154,188.37440112570727,186.8471596075647,187.8916015625,41616200
2023-07-17 00:00:00-04:00,AAPL,189.08381775872684,191.46831693797242,188.9951421376018,191.14315795898438,50520200
2023-07-18 00:00:00-04:00,AAPL,190.5125801606121,191.47819437683242,189.5962201627232,190.88699340820312,48288200
2023-07-19 00:00:00-04:00,AAPL,190.26622781119138,195.32093388898534,189.82281961650222,192.23687744140625,80507300
2023-07-20 00:00:00-04:00,AAPL,192.22700448393437,193.58675746858663,189.6750169550875,190.2957763671875,59581200
2023-07-21 00:00:00-04:00,AAPL,191.25153499324207,192.10876269219432,188.42364281090323,189.12322998046875,71951700
2023-07-24 00:00:00-04:00,AAPL,190.57165886992988,192.04964595897565,189.42867857936756,189.9213409423828,45377800
2023-07-25 00:00:00-04:00,AAPL,190.49285737606127,191.58656857428397,190.08887057427083,190.77859497070312,37283200
2023-07-26 00:00:00-04:00,AAPL,190.82783906853456,192.76892999363082,190.4829844332044,191.64566040039062,47471900
2023-07-27 00:00:00-04:00,AAPL,193.14338839624878,194.30606454519102,189.72430983845956,190.3844757080078,47460200
2023-07-28 00:00:00-04:00,AAPL,191.8131810983056,193.74442436278966,191.29096014596897,192.95616149902344,48291400
2023-07-31 00:00:00-04:00,AAPL,193.1828015190956,193.60649905306556,192.39453857567588,193.56707763671875,38824100
2023-08-01 00:00:00-04:00,AAPL,193.36013930235927,193.8429388199064,192.41422090280528,192.7393798828125,35175100
2023-08-02 00:00:00-04:00,AAPL,192.17773571935334,192.3156805851802,189.03456234552243,189.75384521484375,50389300
2023-08-03 00:00:00-04:00,AAPL,188.75868668614032,189.54693452970886,187.8915960163783,188.3645477294922,61235200
2023-08-04 00:00:00-04:00,AAPL,182.79745486603875,184.6301595328746,179.25027969317492,179.3192596435547,115956800
2023-08-07 00:00:00-04:00,AAPL,179.4572524678221,180.44257749750784,174.74740002871357,176.2253875732422,97576100
2023-08-08 00:00:00-04:00,AAPL,177.05300588853657,177.62449604499406,174.97397007455905,177.16139221191406,67823000
2023-08-09 00:00:00-04:00,AAPL,178.21567520898486,178.27479228591488,174.41232123291388,175.57501220703125,60378500
2023-08-10 00:00:00-04:00,AAPL,176.84608080013524,178.0974474344709,174.99368050557445,175.35824584960938,54686900
2023-08-11 00:00:00-04:00,AAPL,174.95376621930987,176.2364063672045,174.19403724396824,175.41748046875,52036700
2023-08-14 00:00:00-04:00,AAPL,175.59506357405235,177.29211207450308,174.9438673937282,177.065185546875,43675600
2023-08-15 00:00:00-04:00,AAPL,176.4929258073929,177.08491002448199,174.68734458769583,175.08200073242188,43622600
2023-08-16 00:00:00-04:00,AAPL,174.7662850202376,176.15745776554937,174.14468726786023,174.21376037597656,46964900
2023-08-17 00:00:00-04:00,AAPL,174.7761369036864,175.1411945839284,171.1649745274817,171.67803955078125,66062900
2023-08-18 00:00:00-04:00,AAPL,170.0007364455324,172.76337470680727,169.6652772069575,172.16151428222656,61172200
2023-08-21 00:00:00-04:00,AAPL,172.73374028357344,173.77959243029935,171.4214870063081,173.4934539794922,46311900
2023-08-22 00:00:00-04:00,AAPL,174.69718434668556,175.30890581271296,173.89799596554266,174.8649139404297,42038900
2023-08-23 00:00:00-04:00,AAPL,176.13770818549477,179.12727253692543,175.95024126986627,178.7030029296875,52722800
2023-08-24 00:00:00-04:00,AAPL,178.25902046647073,178.68329009610582,173.6612029173666,174.02627563476562,54945800
2023-08-25 00:00:00-04:00,AAPL,175.01294998434398,176.7593193055493,173.47376987845638,176.22653198242188,51449600
2023-08-28 00:00:00-04:00,AAPL,177.6867593505913,178.1800870283186,176.1673167274641,177.78543090820312,43820700
2023-08-29 00:00:00-04:00,AAPL,177.30194937146643,182.4325537749521,177.1046213280948,181.6629638671875,53003900
2023-08-30 00:00:00-04:00,AAPL,182.47203136515444,185.34320186637345,182.27470331859433,185.14585876464844,60813900
2023-08-31 00:00:00-04:00,AAPL,185.33334709899387,186.59626480914432,184.97815055206615,185.36294555664062,60794500
2023-09-01 00:00:00-04:00,AAPL,186.96137641790236,187.38563110249353,185.76751650898134,186.93177795410156,45766500
2023-09-05 00:00:00-04:00,AAPL,185.7674844117445,187.44479564304942,185.1064270757959,187.1685333251953,45280000
2023-09-06 00:00:00-04:00,AAPL,185.88587535630464,186.32988234003622,179.04836051297525,180.46914672851562,81755800
2023-09-07 00:00:00-04:00,AAPL,172.84232185634463,175.83190219369152,171.2242072644891,175.19056701660156,112488800
2023-09-08 00:00:00-04:00,AAPL,175.97000602806156,177.83478423163749,175.41746632815568,175.80226135253906,65551300
2023-09-11 00:00:00-04:00,AAPL,177.6670388917848,177.89396541040293,174.97345890425444,176.9665069580078,58953100
2023-09-12 00:00:00-04:00,AAPL,177.09477490699047,177.72623373133553,172.487096210491,173.9473419189453,90370200
2023-09-13 00:00:00-04:00,AAPL,174.15456487501547,174.93403118667004,171.65832754990635,171.88526916503906,84267900
2023-09-14 00:00:00-04:00,AAPL,171.67803539320033,173.75001770449512,171.26364194197464,173.3948211669922,60895800
2023-09-15 00:00:00-04:00,AAPL,174.12494522635322,174.14468255030425,171.5004532372104,172.674560546875,109259500
2023-09-18 00:00:00-04:00,AAPL,174.12495542511192,176.98626535892447,173.81909463420754,175.59507751464844,67257600
2023-09-19 00:00:00-04:00,AAPL,175.1510553991506,177.23289871202428,174.7662604292434,176.6803741455078,51826900
2023-09-20 00:00:00-04:00,AAPL,176.8678428874874,177.3019736755132,173.0593524132158,173.14816284179688,58436200
2023-09-21 00:00:00-04:00,AAPL,172.22071489897561,173.9473619674597,171.53992021743218,171.60897827148438,63149100
2023-09-22 00:00:00-04:00,AAPL,172.33911043282527,174.71695374662696,171.7273888544839,172.45750427246094,56725400
2023-09-25 00:00:00-04:00,AAPL,171.87535356826675,174.6083930174941,171.82601779128095,173.7302703857422,46172700
2023-09-26 00:00:00-04:00,AAPL,172.48711848209095,172.86203732750283,169.36928354767613,169.665283203125,64588900
2023-09-27 00:00:00-04:00,AAPL,170.31643241476104,170.730825832551,166.79408083596385,168.15565490722656,66921800
2023-09-28 00:00:00-04:00,AAPL,167.08022534636603,169.7343308371659,165.38317681816312,168.41221618652344,56294400
2023-09-29 00:00:00-04:00,AAPL,169.72445084440017,170.7604419321708,168.06686209293406,168.92526245117188,51861100
2023-10-02 00:00:00-04:00,AAPL,168.93514418826848,171.97404472395215,168.64900568223578,171.43138122558594,52164500
2023-10-03 00:00:00-04:00,AAPL,169.96124934298015,171.31297744317223,168.54047825044546,170.09938049316406,49594600
2023-10-04 00:00:00-04:00,AAPL,168.80684851428336,171.8852232303615,168.68845469814508,171.34255981445312,53020300
2023-10-05 00:00:00-04:00,AAPL,171.47081778563683,173.10866919518492,170.3756298015613,172.5758819580078,48527900
2023-10-06 00:00:00-04:00,AAPL,171.48074420868846,175.61483353131405,170.8690075066016,175.1215057373047,57266700
2023-10-09 00:00:00-04:00,AAPL,174.45055415802327,176.66066786762835,173.45403753652568,176.60147094726562,42390800
2023-10-10 00:00:00-04:00,AAPL,175.7233217666065,177.3216985969386,175.5753144327677,176.0094451904297,43698000
2023-10-11 00:00:00-04:00,AAPL,175.8219650621156,177.4499552810768,175.22998093671887,177.40061950683594,47551100
2023-10-12 00:00:00-04:00,AAPL,177.6670488234186,179.90674578858014,176.6507798893927,178.2985076904297,56743100
2023-10-13 00:00:00-04:00,AAPL,178.99904528395493,179.5022341867499,175.76281633481818,176.46334838867188,51427100
2023-10-16 00:00:00-04:00,AAPL,174.3913552582801,176.6902643223361,174.15455252434904,176.33506774902344,52517000
2023-10-17 00:00:00-04:00,AAPL,174.29266779074965,176.03905203817294,172.467364361049,174.78599548339844,57549400
2023-10-18 00:00:00-04:00,AAPL,173.2369290366687,175.21023951884263,172.7731998689447,173.4934539794922,54764400
2023-10-19 00:00:00-04:00,AAPL,173.69082297603654,175.466805839834,172.85217485644313,173.1185760498047,59302900
2023-10-20 00:00:00-04:00,AAPL,172.970532603774,173.07906528544774,170.33616484514565,170.57296752929688,64244000
2023-10-23 00:00:00-04:00,AAPL,168.62928473640696,171.68790756499885,167.6623515662161,170.69139099121094,55980100
2023-10-24 00:00:00-04:00,AAPL,170.74069333750268,171.3524147723922,169.16203892177992,171.12548828125,43816600
2023-10-25 00:00:00-04:00,AAPL,169.58634726553433,170.7505934954682,168.37275019582236,168.81675720214844,57157000
2023-10-26 00:00:00-04:00,AAPL,168.09649022321696,169.09302189873856,163.45921245305613,164.66293334960938,70625300
2023-10-27 00:00:00-04:00,AAPL,164.68264263448572,166.70528904611524,164.60370840247674,165.97515869140625,58499100
2023-10-30 00:00:00-04:00,AAPL,166.76447575317525,168.88577853365425,166.61646843152695,168.01751708984375,51131000
2023-10-31 00:00:00-04:00,AAPL,167.09011614768582,168.61942013954004,165.65945361827133,168.4911651611328,44846000
2023-11-01 00:00:00-04:00,AAPL,168.71809981635425,171.9049930418825,167.84983811075637,171.64846801757812,56934900
2023-11-02 00:00:00-04:00,AAPL,173.17777741023195,175.4076134182441,173.11858048911532,175.20042419433594,77334800
2023-11-03 00:00:00-04:00,AAPL,171.91485064572058,174.46042350768224,171.0367278993792,174.2926788330078,79829200
2023-11-06 00:00:00-05:00,AAPL,174.02626772873157,177.03555436857033,173.858538133294,176.83822631835938,63841300
2023-11-07 00:00:00-05:00,AAPL,176.78889227095914,180.00539823599848,176.58170308551922,179.3936767578125,70530000
2023-11-08 00:00:00-05:00,AAPL,179.91664500198718,181.00195707049215,179.1667771510238,180.44943237304688,49340300
2023-11-09 00:00:00-05:00,AAPL,180.51849360423827,181.66300252138785,179.38383076688,179.975830078125,53763500
2023-11-10 00:00:00-05:00,AAPL,181.75412225306079,184.32281184408907,181.3194195461175,184.15484619140625,66133400
2023-11-13 00:00:00-05:00,AAPL,183.58186108306094,183.7893232540613,181.9912524470517,182.5741424560547,43627500
2023-11-14 00:00:00-05:00,AAPL,185.43922075842696,185.84428607992842,184.05608926427885,185.18235778808594,60108400
2023-11-15 00:00:00-05:00,AAPL,185.58742199648478,187.21754232445392,185.51825788469085,185.7454833984375,53790500
2023-11-16 00:00:00-05:00,AAPL,187.28668991537342,188.65994715340477,186.37775779056014,187.4250030517578,54412900
2023-11-17 00:00:00-05:00,AAPL,187.95851077872672,188.08694980194565,186.29875297867935,187.40525817871094,50922700
2023-11-20 00:00:00-05:00,AAPL,187.6028350817968,189.59850904887813,187.592960955599,189.14404296875,46505100
2023-11-21 00:00:00-05:00,AAPL,189.10451024981845,189.21318592585277,187.45462685911554,188.34378051757812,38134500
2023-11-22 00:00:00-05:00,AAPL,189.18356183514956,190.60620477415247,188.53150773289747,189.00572204589844,39617700
2023-11-24 00:00:00-05:00,AAPL,188.57099258448812,188.6006300326625,186.97051008307392,187.6818389892578,24048300
2023-11-27 00:00:00-05:00,AAPL,187.6324520630897,188.37341847212542,186.62473352580105,187.50401306152344,40552600
2023-11-28 00:00:00-05:00,AAPL,187.49414676130317,188.77849160556613,187.11871894105684,188.10667419433594,38415400
2023-11-29 00:00:00-05:00,AAPL,188.6006511365786,189.77632029571453,186.69390474066958,187.08908081054688,43014200
2023-11-30 00:00:00-05:00,AAPL,187.55346418707816,188.02769367017117,185.92334367958313,187.66213989257812,48794400
2023-12-01 00:00:00-05:00,AAPL,188.0375111237308,189.2526917735191,186.95075439627809,188.93655395507812,45704800
2023-12-04 00:00:00-05:00,AAPL,187.69172432124148,187.7608884211111,185.19219887595256,187.14834594726562,43389500
2023-12-05 00:00:00-05:00,AAPL,187.91897362196437,192.05849343193452,187.8893210956394,191.09030151367188,66628400
2023-12-06 00:00:00-05:00,AAPL,192.10788966712872,192.4141533735728,189.79607806848605,190.00355529785156,41089700
2023-12-07 00:00:00-05:00,AAPL,191.29779342674496,192.65128739108172,191.25826677194576,191.93008422851562,47477700
2023-12-08 00:00:00-05:00,AAPL,191.86093042429425,193.62937898399056,191.3373152825971,193.35275268554688,53406400
2023-12-11 00:00:00-05:00,AAPL,190.7840614125706,191.1594892758114,189.1144144313186,190.85321044921875,60943700
2023-12-12 00:00:00-05:00,AAPL,190.75438957156285,192.3746354774224,189.41076991243543,192.36476135253906,52696900
2023-12-13 00:00:00-05:00,AAPL,192.74019585543422,195.6151493963814,192.50309623143957,195.5756378173828,70404200
2023-12-14 00:00:00-05:00,AAPL,195.63490356313392,197.21562292408947,193.79730618821,195.72381591796875,66831600
2023-12-15 00:00:00-05:00,AAPL,195.1507962246044,196.01031245444227,194.62718115642724,195.19032287597656,128538400
